,date,CO,NO_2,NOx,O_3,PM10,PM25,SO_2,city,year,population,month,quarter
6201,2014-04-07,0.4485355706643859,41.57465277777778,nan,32.19047619047619,18.760416666666668,11.17361111111111,6.108333333333333,madrid,2014,6385298,2014-04,2014Q2
6202,2014-04-07,0.5,40.625,84.4375,40.57142857142857,29.545454545454547,,1.5,berlin,2014,3469849,2014-04,2014Q2
6203,2014-04-07,,42,46,80,54,36,2,hong kong,2014,7253000,2014-04,2014Q2
6204,2014-04-08,0.45,30.125,59.25,58.42857142857143,22.09090909090909,,2.0,berlin,2014,3469849,2014-04,2014Q2
6205,2014-04-08,0.4265822863465623,42.69458987783595,nan,38.108108108108105,16.723776223776223,9.25,5.5875,madrid,2014,6385298,2014-04,2014Q2
6206,2014-04-08,,78,124,33,34,24,2,hong kong,2014,7253000,2014-04,2014Q2
6207,2014-04-09,,56,69,37,31,21,2,hong kong,2014,7253000,2014-04,2014Q2
6208,2014-04-09,0.4,22.375,43.625,70.71428571428571,13.636363636363637,,4.0,berlin,2014,3469849,2014-04,2014Q2
6209,2014-04-09,0.4450000071277221,50.560763888888886,nan,39.663690476190474,25.87152777777778,13.618055555555555,5.8625,madrid,2014,6385298,2014-04,2014Q2
6210,2014-04-10,0.35,25.3125,44.3125,53.714285714285715,11.0,,1.0,berlin,2014,3469849,2014-04,2014Q2
6211,2014-04-10,,50,53,63,42,29,2,hong kong,2014,7253000,2014-04,2014Q2
6212,2014-04-10,0.38666667363916835,44.770434782608696,nan,41.544642857142854,30.489583333333332,13.335664335664335,5.405857740585774,madrid,2014,6385298,2014-04,2014Q2
6213,2014-04-11,,55,61,59,44,28,3,hong kong,2014,7253000,2014-04,2014Q2
6214,2014-04-11,0.6,45.4375,100.1875,35.42857142857143,20.0,,1.5,berlin,2014,3469849,2014-04,2014Q2
6215,2014-04-11,0.4100000069476664,43.83159722222222,nan,39.160714285714285,38.26829268292683,17.291666666666668,5.583333333333333,madrid,2014,6385298,2014-04,2014Q2
6216,2014-04-12,,64,108,36,47,28,10,hong kong,2014,7253000,2014-04,2014Q2
6217,2014-04-12,0.45,35.1875,61.25,47.0,22.363636363636363,,3.0,berlin,2014,3469849,2014-04,2014Q2
6218,2014-04-12,0.3004166737819711,21.45659722222222,nan,64.55059523809524,25.111888111888113,14.097222222222221,4.729166666666667,madrid,2014,6385298,2014-04,2014Q2
6219,2014-04-13,0.35,18.375,28.5,65.57142857142857,19.727272727272727,,3.0,berlin,2014,3469849,2014-04,2014Q2
6220,2014-04-13,0.33750000735744834,30.791666666666668,nan,57.67559523809524,18.666666666666668,11.604166666666666,4.791666666666667,madrid,2014,6385298,2014-04,2014Q2
6221,2014-04-13,,92,230,10,64,43,38,hong kong,2014,7253000,2014-04,2014Q2
6222,2014-04-14,0.3812500067365666,41.52,nan,52.33731343283582,22.02777777777778,12.069444444444445,5.108786610878661,madrid,2014,6385298,2014-04,2014Q2
6223,2014-04-14,0.4,22.625,42.8125,69.42857142857143,11.909090909090908,,3.0,berlin,2014,3469849,2014-04,2014Q2
6224,2014-04-14,,62,128,43,48,28,11,hong kong,2014,7253000,2014-04,2014Q2
6225,2014-04-15,0.3316666737819711,33.35243055555556,nan,61.99702380952381,22.524305555555557,11.5625,5.141666666666667,madrid,2014,6385298,2014-04,2014Q2
6226,2014-04-15,,40,42,99,54,29,3,hong kong,2014,7253000,2014-04,2014Q2
6227,2014-04-15,0.3,20.0,35.625,61.857142857142854,14.363636363636363,,1.5,berlin,2014,3469849,2014-04,2014Q2
6228,2014-04-16,0.4,34.0,61.25,48.57142857142857,11.0,,0.5,berlin,2014,3469849,2014-04,2014Q2
6229,2014-04-16,,58,63,69,70,39,6,hong kong,2014,7253000,2014-04,2014Q2
6230,2014-04-16,0.35708334147930143,41.47294938917975,nan,51.401785714285715,20.100694444444443,10.95138888888889,5.083333333333333,madrid,2014,6385298,2014-04,2014Q2
6231,2014-04-17,0.5,45.5,94.1875,49.857142857142854,19.454545454545453,,2.5,berlin,2014,3469849,2014-04,2014Q2
6232,2014-04-17,,53,68,37,44,22,4,hong kong,2014,7253000,2014-04,2014Q2
6233,2014-04-17,0.29541667321076,26.743055555555557,nan,65.10119047619048,16.010416666666668,8.875,4.691666666666666,madrid,2014,6385298,2014-04,2014Q2
6234,2014-04-18,,54,109,24,33,18,8,hong kong,2014,7253000,2014-04,2014Q2
6235,2014-04-18,0.27625000681728124,19.428819444444443,nan,82.8125,14.503472222222221,7.451388888888889,4.529166666666667,madrid,2014,6385298,2014-04,2014Q2
6236,2014-04-18,0.4,23.0625,36.375,66.14285714285714,12.909090909090908,,2.5,berlin,2014,3469849,2014-04,2014Q2
6237,2014-04-19,,57,87,21,33,19,6,hong kong,2014,7253000,2014-04,2014Q2
6238,2014-04-19,0.32000000718981025,29.461805555555557,nan,51.11011904761905,23.458333333333332,12.65034965034965,4.995833333333334,madrid,2014,6385298,2014-04,2014Q2
6239,2014-04-19,0.35,21.0625,31.375,60.285714285714285,27.727272727272727,,2.0,berlin,2014,3469849,2014-04,2014Q2
6240,2014-04-20,0.3,14.5625,21.0,83.71428571428571,29.272727272727273,,2.0,berlin,2014,3469849,2014-04,2014Q2
6241,2014-04-20,,65,184,4,39,24,32,hong kong,2014,7253000,2014-04,2014Q2
6242,2014-04-20,0.234583339219292,7.732638888888889,nan,71.47619047619048,13.10763888888889,6.326388888888889,4.220833333333333,madrid,2014,6385298,2014-04,2014Q2
6243,2014-04-21,,51,79,36,52,28,6,hong kong,2014,7253000,2014-04,2014Q2
6244,2014-04-21,0.27689076271377694,26.885416666666668,nan,47.31547619047619,9.972222222222221,6.333333333333333,4.5588235294117645,madrid,2014,6385298,2014-04,2014Q2
6245,2014-04-21,0.3,15.5625,22.75,77.85714285714286,19.0,,1.5,berlin,2014,3469849,2014-04,2014Q2
6246,2014-04-22,0.5,36.0,63.8125,60.57142857142857,25.0,,3.0,berlin,2014,3469849,2014-04,2014Q2
6247,2014-04-22,0.3139830581149307,23.741592920353984,nan,51.65373134328358,13.315972222222221,8.270833333333334,4.617647058823529,madrid,2014,6385298,2014-04,2014Q2
6248,2014-04-22,,63,112,24,50,29,11,hong kong,2014,7253000,2014-04,2014Q2
6249,2014-04-23,0.30801688401885174,22.059859154929576,nan,49.726190476190474,13.489583333333334,8.319444444444445,4.315126050420168,madrid,2014,6385298,2014-04,2014Q2
6250,2014-04-23,0.5,35.6875,71.5625,49.42857142857143,25.7,,2.0,berlin,2014,3469849,2014-04,2014Q2
6251,2014-04-23,,59,71,45,39,24,4,hong kong,2014,7253000,2014-04,2014Q2
6252,2014-04-24,0.35,27.875,49.75,45.857142857142854,28.454545454545453,,1.0,berlin,2014,3469849,2014-04,2014Q2
6253,2014-04-24,0.3130252175346142,28.243055555555557,nan,49.18154761904762,15.273684210526316,8.29861111111111,3.8949579831932772,madrid,2014,6385298,2014-04,2014Q2
6254,2014-04-24,,51,55,67,51,31,1,hong kong,2014,7253000,2014-04,2014Q2
6255,2014-04-25,,61,70,51,52,34,1,hong kong,2014,7253000,2014-04,2014Q2
6256,2014-04-25,0.30928270839437655,19.48263888888889,nan,76.22089552238806,10.27177700348432,6.201388888888889,3.5294117647058822,madrid,2014,6385298,2014-04,2014Q2
6257,2014-04-25,0.35,27.25,43.5,73.28571428571429,29.545454545454547,,2.0,berlin,2014,3469849,2014-04,2014Q2
6258,2014-04-26,,71,104,35,34,22,6,hong kong,2014,7253000,2014-04,2014Q2
6259,2014-04-26,0.35,22.625,33.75,70.85714285714286,31.272727272727273,,2.5,berlin,2014,3469849,2014-04,2014Q2
6260,2014-04-26,0.3000000075747569,17.31423611111111,nan,56.37797619047619,12.996527777777779,7.7272727272727275,3.3,madrid,2014,6385298,2014-04,2014Q2
6261,2014-04-27,,90,139,67,54,37,21,hong kong,2014,7253000,2014-04,2014Q2
6262,2014-04-27,0.3,13.9375,21.25,67.42857142857143,19.0,,1.0,berlin,2014,3469849,2014-04,2014Q2
6263,2014-04-27,0.2941666736577948,13.12,nan,76.71515151515152,12.559027777777779,6.875,3.3333333333333335,madrid,2014,6385298,2014-04,2014Q2
6264,2014-04-28,0.35,22.8125,36.8125,72.28571428571429,23.727272727272727,,1.5,berlin,2014,3469849,2014-04,2014Q2
6265,2014-04-28,0.3012658291916807,20.93859649122807,nan,56.135802469135804,12.01388888888889,8.256944444444445,3.5106382978723403,madrid,2014,6385298,2014-04,2014Q2
6266,2014-04-28,,76,93,53,45,29,13,hong kong,2014,7253000,2014-04,2014Q2
6267,2014-04-29,,46,48,96,49,32,4,hong kong,2014,7253000,2014-04,2014Q2
6268,2014-04-29,0.35,34.625,56.75,78.85714285714286,27.454545454545453,,2.0,berlin,2014,3469849,2014-04,2014Q2
6269,2014-04-29,0.3294117716806276,28.605954465849386,nan,55.796407185628745,16.156794425087107,9.881944444444445,3.80168776371308,madrid,2014,6385298,2014-04,2014Q2
6270,2014-04-30,,46,49,96,65,44,2,hong kong,2014,7253000,2014-04,2014Q2
6271,2014-04-30,0.45,42.0,67.25,78.71428571428571,26.272727272727273,,3.0,berlin,2014,3469849,2014-04,2014Q2
6272,2014-04-30,0.3000000070060502,28.536713286713287,nan,51.25825825825826,13.583333333333334,9.36111111111111,3.329113924050633,madrid,2014,6385298,2014-04,2014Q2
6273,2014-05-01,,32,35,76,37,25,1,hong kong,2014,7253000,2014-05,2014Q2
6274,2014-05-01,0.35,22.0,29.8125,75.28571428571429,26.636363636363637,,2.0,berlin,2014,3469849,2014-05,2014Q2
6275,2014-05-01,0.2608333396414916,20.12673611111111,nan,63.645833333333336,12.395833333333334,8.007042253521126,3.158333333333333,madrid,2014,6385298,2014-05,2014Q2
6276,2014-05-02,,41,45,73,25,15,2,hong kong,2014,7253000,2014-05,2014Q2
6277,2014-05-02,0.35,19.8125,34.3125,51.57142857142857,10.454545454545455,,0.5,berlin,2014,3469849,2014-05,2014Q2
6278,2014-05-02,0.29500000638266405,22.711805555555557,nan,62.961309523809526,12.725694444444445,7.243055555555555,3.1875,madrid,2014,6385298,2014-05,2014Q2
6279,2014-05-03,,35,38,97,39,23,3,hong kong,2014,7253000,2014-05,2014Q2
6280,2014-05-03,0.4,22.9375,40.875,56.714285714285715,12.0,,1.0,berlin,2014,3469849,2014-05,2014Q2
6281,2014-05-03,0.2491666726147135,11.190972222222221,nan,76.42559523809524,10.180555555555555,5.678571428571429,3.1,madrid,2014,6385298,2014-05,2014Q2
6282,2014-05-04,,39,41,77,46,30,1,hong kong,2014,7253000,2014-05,2014Q2
6283,2014-05-04,0.289166673583289,23.51736111111111,nan,76.7827380952381,11.052083333333334,6.943262411347518,3.3041666666666667,madrid,2014,6385298,2014-05,2014Q2
6284,2014-05-04,0.35,22.25,33.1875,65.28571428571429,15.636363636363637,,1.5,berlin,2014,3469849,2014-05,2014Q2
6285,2014-05-05,,55,70,42,24,14,4,hong kong,2014,7253000,2014-05,2014Q2
6286,2014-05-05,0.3770833397905032,48.532986111111114,nan,53.1875,22.669014084507044,13.384615384615385,4.1375,madrid,2014,6385298,2014-05,2014Q2
6287,2014-05-05,0.6,42.125,92.9375,54.57142857142857,21.0,,0.5,berlin,2014,3469849,2014-05,2014Q2
6288,2014-05-06,,34,35,73,39,25,2,hong kong,2014,7253000,2014-05,2014Q2
6289,2014-05-06,0.3745833401878675,44.73090277777778,nan,49.604166666666664,28.13888888888889,15.416666666666666,4.133333333333334,madrid,2014,6385298,2014-05,2014Q2
6290,2014-05-06,0.55,41.75,71.4375,69.28571428571429,33.63636363636363,,4.0,berlin,2014,3469849,2014-05,2014Q2
6291,2014-05-07,0.4187500070159634,53.0625,nan,43.74925373134328,26.9375,14.881944444444445,4.595833333333333,madrid,2014,6385298,2014-05,2014Q2
6292,2014-05-07,0.45,34.6875,61.375,62.857142857142854,23.0,,1.5,berlin,2014,3469849,2014-05,2014Q2
6293,2014-05-07,,53,59,57,31,21,0,hong kong,2014,7253000,2014-05,2014Q2
6294,2014-05-08,0.45,32.125,63.625,54.285714285714285,19.727272727272727,,0.5,berlin,2014,3469849,2014-05,2014Q2
6295,2014-05-08,0.38375000761200984,49.03125,nan,59.63392857142857,30.760416666666668,17.34965034965035,4.2375,madrid,2014,6385298,2014-05,2014Q2
6296,2014-05-08,,63,86,25,27,19,1,hong kong,2014,7253000,2014-05,2014Q2
6297,2014-05-09,0.4,26.0625,52.5,57.42857142857143,13.090909090909092,,0.5,berlin,2014,3469849,2014-05,2014Q2
6298,2014-05-09,0.3141666735212008,29.56423611111111,nan,73.0955223880597,21.21875,12.422535211267606,4.066666666666666,madrid,2014,6385298,2014-05,2014Q2
6299,2014-05-09,,59,74,33,13,8,0,hong kong,2014,7253000,2014-05,2014Q2
6300,2014-05-10,0.31375000656892854,30.88888888888889,nan,65.53432835820895,20.14236111111111,11.0,4.058333333333334,madrid,2014,6385298,2014-05,2014Q2
6301,2014-05-10,,45,55,37,18,8,1,hong kong,2014,7253000,2014-05,2014Q2
6302,2014-05-10,0.35,21.3125,37.5625,75.14285714285714,12.727272727272727,,1.0,berlin,2014,3469849,2014-05,2014Q2
6303,2014-05-11,0.2675000060039262,22.02777777777778,nan,61.35329341317365,15.17921146953405,7.770833333333333,3.6416666666666666,madrid,2014,6385298,2014-05,2014Q2
6304,2014-05-11,,51,65,19,21,9,2,hong kong,2014,7253000,2014-05,2014Q2
6305,2014-05-11,0.3,15.8125,26.8125,67.0,10.363636363636363,,1.0,berlin,2014,3469849,2014-05,2014Q2
6306,2014-05-12,0.4,24.75,49.625,57.0,11.727272727272727,,1.0,berlin,2014,3469849,2014-05,2014Q2
6307,2014-05-12,,72,152,18,27,16,6,hong kong,2014,7253000,2014-05,2014Q2
6308,2014-05-12,0.3162500067614019,29.87979094076655,nan,61.26047904191617,20.238095238095237,10.893617021276595,3.8870292887029287,madrid,2014,6385298,2014-05,2014Q2
6309,2014-05-13,0.4,26.6875,51.3125,67.0,13.363636363636363,,3.0,berlin,2014,3469849,2014-05,2014Q2
6310,2014-05-13,0.26694561210636314,15.169014084507042,nan,70.60778443113773,17.9375,9.447552447552448,3.4261603375527425,madrid,2014,6385298,2014-05,2014Q2
6311,2014-05-13,,29,51,16,19,11,1,hong kong,2014,7253000,2014-05,2014Q2
6312,2014-05-14,0.35,23.75,44.5625,63.57142857142857,16.0,,2.5,berlin,2014,3469849,2014-05,2014Q2
6313,2014-05-14,0.2895833384866516,21.321616871704745,nan,80.39221556886227,15.912587412587413,8.63888888888889,3.401673640167364,madrid,2014,6385298,2014-05,2014Q2
6314,2014-05-14,,28,48,12,18,9,1,hong kong,2014,7253000,2014-05,2014Q2
6315,2014-05-15,0.2708333391075333,17.428819444444443,nan,85.29464285714286,19.930555555555557,9.704225352112676,3.525,madrid,2014,6385298,2014-05,2014Q2
6316,2014-05-15,0.35,20.625,39.0625,58.142857142857146,14.909090909090908,,0.5,berlin,2014,3469849,2014-05,2014Q2
6317,2014-05-15,,19,26,25,21,11,0,hong kong,2014,7253000,2014-05,2014Q2
6318,2014-05-16,,,,,21,11,,hong kong,2014,7253000,2014-05,2014Q2
6319,2014-05-16,0.25,17.4375,26.875,76.71428571428571,10.727272727272727,,1.0,berlin,2014,3469849,2014-05,2014Q2
6320,2014-05-16,0.28535565390995854,20.706086956521737,nan,89.97305389221557,16.739583333333332,7.591549295774648,3.6779661016949152,madrid,2014,6385298,2014-05,2014Q2
6321,2014-05-17,,18,27,20,14,7,3,hong kong,2014,7253000,2014-05,2014Q2
6322,2014-05-17,0.27416667180756726,17.89236111111111,nan,102.19940476190476,20.194444444444443,9.930555555555555,3.4916666666666667,madrid,2014,6385298,2014-05,2014Q2
6323,2014-05-17,0.25,15.1875,21.9375,74.85714285714286,14.363636363636363,,0.5,berlin,2014,3469849,2014-05,2014Q2
6324,2014-05-18,0.35,18.9375,29.5625,49.285714285714285,15.454545454545455,,0.5,berlin,2014,3469849,2014-05,2014Q2
6325,2014-05-18,0.27291667194416125,18.60590277777778,nan,100.24179104477612,19.006944444444443,8.908450704225352,3.5833333333333335,madrid,2014,6385298,2014-05,2014Q2
6326,2014-05-18,,18,29,20,11,5,5,hong kong,2014,7253000,2014-05,2014Q2
6327,2014-05-19,,24,38,21,13,6,8,hong kong,2014,7253000,2014-05,2014Q2
6328,2014-05-19,0.6,35.0625,74.5625,40.285714285714285,19.818181818181817,,1.0,berlin,2014,3469849,2014-05,2014Q2
6329,2014-05-19,0.29250000628332296,24.07465277777778,nan,89.03283582089553,33.364583333333336,16.90909090909091,3.6625,madrid,2014,6385298,2014-05,2014Q2
6330,2014-05-20,,49,142,17,19,10,15,hong kong,2014,7253000,2014-05,2014Q2
6331,2014-05-20,0.6499999999999999,47.0,86.1875,62.0,25.0,,2.5,berlin,2014,3469849,2014-05,2014Q2
6332,2014-05-20,0.2833333397594591,20.164335664335663,nan,77.76204819277109,15.524305555555555,10.585714285714285,3.308333333333333,madrid,2014,6385298,2014-05,2014Q2
6333,2014-05-21,,41,99,20,21,12,16,hong kong,2014,7253000,2014-05,2014Q2
6334,2014-05-21,0.55,47.375,78.8125,84.0,27.90909090909091,,2.5,berlin,2014,3469849,2014-05,2014Q2
6335,2014-05-21,0.276666672496746,21.241319444444443,nan,73.95808383233533,15.652329749103943,10.14074074074074,3.3583333333333334,madrid,2014,6385298,2014-05,2014Q2
6336,2014-05-22,0.45,36.8125,58.6875,98.83333333333333,31.0,,4.5,berlin,2014,3469849,2014-05,2014Q2
6337,2014-05-22,,25,41,19,18,7,17,hong kong,2014,7253000,2014-05,2014Q2
6338,2014-05-22,0.28000000584870577,18.979166666666668,nan,65.92447129909365,11.482517482517483,7.9020979020979025,3.3833333333333333,madrid,2014,6385298,2014-05,2014Q2
6339,2014-05-23,0.2920833393931389,20.86759581881533,nan,73.63829787234043,11.602112676056338,8.795774647887324,3.529166666666667,madrid,2014,6385298,2014-05,2014Q2
6340,2014-05-23,0.45,34.375,58.125,69.71428571428571,38.72727272727273,,2.5,berlin,2014,3469849,2014-05,2014Q2
6341,2014-05-23,,42,90,14,21,10,8,hong kong,2014,7253000,2014-05,2014Q2
6342,2014-05-24,0.3,20.1875,30.125,64.42857142857143,16.181818181818183,,0.5,berlin,2014,3469849,2014-05,2014Q2
6343,2014-05-24,,33,53,17,21,12,8,hong kong,2014,7253000,2014-05,2014Q2
6344,2014-05-24,0.28000000553826493,19.734375,nan,80.47619047619048,11.13888888888889,8.507042253521126,3.716666666666667,madrid,2014,6385298,2014-05,2014Q2
6345,2014-05-25,0.35,22.375,31.625,81.14285714285714,14.090909090909092,,2.0,berlin,2014,3469849,2014-05,2014Q2
6346,2014-05-25,,17,33,24,12,7,10,hong kong,2014,7253000,2014-05,2014Q2
6347,2014-05-25,0.27541667272647224,18.73090277777778,nan,81.00297619047619,16.205574912891986,11.368055555555555,3.55,madrid,2014,6385298,2014-05,2014Q2
6348,2014-05-26,0.25,20.25,31.75,82.42857142857143,16.818181818181817,,1.5,berlin,2014,3469849,2014-05,2014Q2
6349,2014-05-26,,16,24,28,13,7,4,hong kong,2014,7253000,2014-05,2014Q2
6350,2014-05-26,0.2850000060473879,22.296684118673646,nan,80.63880597014925,12.035087719298245,8.314685314685315,3.6092436974789917,madrid,2014,6385298,2014-05,2014Q2
6351,2014-05-27,0.25,17.125,27.0,62.142857142857146,17.6,,0.5,berlin,2014,3469849,2014-05,2014Q2
6352,2014-05-27,,28,43,38,19,12,13,hong kong,2014,7253000,2014-05,2014Q2
6353,2014-05-27,0.2840336194621916,23.27951388888889,nan,79.42771084337349,14.772727272727273,9.815602836879433,3.831223628691983,madrid,2014,6385298,2014-05,2014Q2
6354,2014-05-28,0.25,17.375,32.6875,31.571428571428573,8.818181818181818,,0.5,berlin,2014,3469849,2014-05,2014Q2
6355,2014-05-28,,18,29,30,16,9,6,hong kong,2014,7253000,2014-05,2014Q2
6356,2014-05-28,0.27708333916962147,22.43576388888889,nan,62.80059523809524,14.414035087719299,9.659722222222221,3.6923076923076925,madrid,2014,6385298,2014-05,2014Q2
6357,2014-05-29,,15,21,32,17,9,4,hong kong,2014,7253000,2014-05,2014Q2
6358,2014-05-29,0.2953974953755175,26.761739130434783,nan,52.403614457831324,11.866906474820144,8.02836879432624,3.7966101694915255,madrid,2014,6385298,2014-05,2014Q2
6359,2014-05-29,0.25,13.6875,22.75,42.142857142857146,10.272727272727273,,0.5,berlin,2014,3469849,2014-05,2014Q2
6360,2014-05-30,0.35,26.0,45.625,48.57142857142857,13.636363636363637,,1.0,berlin,2014,3469849,2014-05,2014Q2
6361,2014-05-30,0.26666667200624944,19.756567425569177,nan,65.15522388059702,11.101754385964913,6.190140845070423,3.5708333333333333,madrid,2014,6385298,2014-05,2014Q2
6362,2014-05-30,,18,27,30,15,8,5,hong kong,2014,7253000,2014-05,2014Q2
6363,2014-05-31,0.2445833380954961,11.947916666666666,nan,80.36309523809524,11.19163763066202,6.236111111111111,3.45,madrid,2014,6385298,2014-05,2014Q2
6364,2014-05-31,,25,40,25,17,10,10,hong kong,2014,7253000,2014-05,2014Q2
6365,2014-05-31,0.3,22.4375,35.3125,69.57142857142857,18.363636363636363,,4.0,berlin,2014,3469849,2014-05,2014Q2
6366,2014-06-01,0.3,18.0,26.6875,75.14285714285714,17.90909090909091,,2.5,berlin,2014,3469849,2014-06,2014Q2
6367,2014-06-01,,13,19,31,13,7,5,hong kong,2014,7253000,2014-06,2014Q2
6368,2014-06-01,0.24458333828176063,10.772569444444445,nan,84.9672619047619,10.70138888888889,6.118055555555555,3.433333333333333,madrid,2014,6385298,2014-06,2014Q2
6369,2014-06-02,0.30041667257125176,24.473958333333332,nan,88.05654761904762,13.682926829268293,8.534722222222221,3.5397489539748954,madrid,2014,6385298,2014-06,2014Q2
6370,2014-06-02,0.25,21.4375,35.625,63.142857142857146,13.909090909090908,,0.5,berlin,2014,3469849,2014-06,2014Q2
6371,2014-06-02,,11,15,32,13,6,5,hong kong,2014,7253000,2014-06,2014Q2
6372,2014-06-03,0.3095833394366006,31.713541666666668,nan,76.61011904761905,19.27177700348432,10.444444444444445,3.9240506329113924,madrid,2014,6385298,2014-06,2014Q2
6373,2014-06-03,,20,30,21,17,8,6,hong kong,2014,7253000,2014-06,2014Q2
6374,2014-06-03,0.35,26.5,44.9375,58.714285714285715,12.7,,1.0,berlin,2014,3469849,2014-06,2014Q2
6375,2014-06-04,,17,27,22,15,7,5,hong kong,2014,7253000,2014-06,2014Q2
6376,2014-06-04,0.27625000532716515,23.223958333333332,nan,75.24702380952381,19.01388888888889,9.770833333333334,3.5,madrid,2014,6385298,2014-06,2014Q2
6377,2014-06-04,0.4,32.4375,59.0,65.42857142857143,18.5,,1.5,berlin,2014,3469849,2014-06,2014Q2
6378,2014-06-05,0.4,31.875,61.125,59.142857142857146,16.9,,1.0,berlin,2014,3469849,2014-06,2014Q2
6379,2014-06-05,,22,37,21,17,8,5,hong kong,2014,7253000,2014-06,2014Q2
6380,2014-06-05,0.2941666723228991,27.47222222222222,nan,84.75297619047619,19.395833333333332,9.23611111111111,3.5791666666666666,madrid,2014,6385298,2014-06,2014Q2
6381,2014-06-06,0.55,46.9375,89.625,64.14285714285714,19.1,,1.0,berlin,2014,3469849,2014-06,2014Q2
