,date,PM10,NOx,NO_2,NOx,O_3
2846,13.08.2017,8,0,6,7,45
2847,14.08.2017,11,1,7,8,56
2848,15.08.2017,14,1,6,7,80
2849,16.08.2017,15,1,13,15,55
2850,17.08.2017,17,1,6,8,63
2851,18.08.2017,11,1,7,8,59
2852,19.08.2017,9,0,6,6,56
2853,20.08.2017,8,1,6,7,54
2854,21.08.2017,8,1,9,10,47
2855,22.08.2017,8,1,12,14,43
2856,23.08.2017,11,6,18,28,39
2857,24.08.2017,17,1,13,15,49
2858,25.08.2017,17,3,14,18,41
2859,26.08.2017,19,1,9,11,50
2860,27.08.2017,17,0,8,7,60
2861,28.08.2017,11,4,17,22,48
2862,29.08.2017,14,1,11,13,69
2863,30.08.2017,17,0,8,9,92
2864,31.08.2017,13,0,8,9,73
2865,01.09.2017,9,0,11,12,40
2866,02.09.2017,9,1,10,11,40
2867,03.09.2017,8,1,9,10,39
2868,04.09.2017,9,6,18,27,45
2869,05.09.2017,15,3,19,23,59
2870,06.09.2017,15,1,12,14,44
2871,07.09.2017,8,1,9,10,51
2872,08.09.2017,14,1,9,10,50
2873,09.09.2017,11,1,6,7,57
2874,10.09.2017,7,1,5,7,55
2875,11.09.2017,7,0,7,7,52
2876,12.09.2017,7,1,7,8,52
2877,13.09.2017,7,1,5,6,59
2878,14.09.2017,5,1,6,7,59
2879,15.09.2017,8,1,9,11,51
2880,16.09.2017,10,1,7,9,46
2881,17.09.2017,13,2,11,13,31
2882,18.09.2017,10,3,21,26,40
2883,19.09.2017,13,3,24,29,33
2884,20.09.2017,14,4,24,31,30
2885,21.09.2017,17,5,21,29,28
2886,22.09.2017,13,6,13,21,30
2887,23.09.2017,17,6,11,20,24
2888,24.09.2017,23,1,6,7,22
2889,25.09.2017,27,1,7,9,22
2890,26.09.2017,28,0,8,8,34
2891,27.09.2017,34,1,8,9,41
2892,28.09.2017,30,1,9,10,51
2893,29.09.2017,32,1,10,11,56
2894,30.09.2017,28,1,9,9,64
2895,01.10.2017,18,0,9,10,41
2896,02.10.2017,11,0,9,9,37
2897,03.10.2017,11,1,8,9,48
2898,04.10.2017,11,1,11,12,48
2899,05.10.2017,8,0,8,8,53
2900,06.10.2017,7,1,15,16,43
2901,07.10.2017,8,1,7,8,50
2902,08.10.2017,5,1,7,9,53
2903,09.10.2017,8,4,23,29,32
2904,10.10.2017,13,2,18,21,23
2905,11.10.2017,11,0,11,11,37
2906,12.10.2017,9,1,9,10,52
2907,13.10.2017,16,3,22,26,35
2908,14.10.2017,19,1,18,20,20
2909,15.10.2017,20,2,15,17,31
2910,16.10.2017,22,3,18,22,34
2911,17.10.2017,29,3,20,24,32
2912,18.10.2017,36,13,19,39,10
2913,19.10.2017,35,4,15,20,15
2914,20.10.2017,28,2,17,20,19
2915,21.10.2017,14,1,13,14,27
2916,22.10.2017,9,0,7,7,43
2917,23.10.2017,13,1,20,22,21
2918,24.10.2017,14,1,11,13,26
2919,25.10.2017,10,1,12,13,29
2920,26.10.2017,13,1,16,18,40
2921,27.10.2017,8,1,11,13,47
2922,28.10.2017,9,0,6,7,53
2923,29.10.2017,5,0,6,6,63
2924,30.10.2017,8,0,16,16,49
2925,31.10.2017,9,1,13,14,45
2926,01.11.2017,16,1,18,20,22
2927,02.11.2017,17,2,22,25,27
2928,03.11.2017,15,2,22,26,30
2929,04.11.2017,21,1,12,14,28
2930,05.11.2017,18,0,9,10,36
2931,06.11.2017,,,,,
2932,07.11.2017,,,,,
2933,08.11.2017,,,,,
2934,09.11.2017,39,,,,
2935,10.11.2017,18,1,14,15,32
2936,11.11.2017,8,0,9,8,61
2937,12.11.2017,15,1,12,12,40
2938,13.11.2017,12,2,23,25,27
2939,14.11.2017,15,3,21,26,20
2940,15.11.2017,22,3,24,28,10
2941,16.11.2017,23,3,21,26,7
2942,17.11.2017,21,3,29,34,23
2943,18.11.2017,15,0,15,15,41
2944,19.11.2017,8,0,7,7,56
2945,20.11.2017,10,1,17,19,42
2946,21.11.2017,12,1,12,13,20
2947,22.11.2017,14,0,13,13,27
2948,23.11.2017,13,1,14,15,34
2949,24.11.2017,14,1,20,21,31
2950,25.11.2017,11,1,15,16,28
2951,26.11.2017,16,1,11,13,33
2952,27.11.2017,10,1,9,10,43
2953,28.11.2017,5,0,9,9,46
2954,29.11.2017,17,4,19,24,27
2955,30.11.2017,28,13,29,48,4
2956,01.12.2017,27,18,29,57,3
2957,02.12.2017,24,10,24,39,4
2958,03.12.2017,21,1,13,14,23
2959,04.12.2017,12,1,21,23,37
2960,05.12.2017,11,1,17,18,40
2961,06.12.2017,17,0,12,13,48
2962,07.12.2017,14,1,11,11,50
2963,08.12.2017,10,0,11,12,46
2964,09.12.2017,11,0,10,10,44
2965,10.12.2017,9,0,6,6,53
2966,11.12.2017,12,1,19,21,32
2967,12.12.2017,9,2,13,15,38
2968,13.12.2017,11,1,11,12,41
2969,14.12.2017,6,0,11,12,51
2970,15.12.2017,15,4,30,35,19
2971,16.12.2017,22,2,25,28,17
2972,17.12.2017,11,0,13,14,33
2973,18.12.2017,12,3,18,23,18
2974,19.12.2017,24,16,32,56,1
2975,20.12.2017,20,10,26,40,5
2976,21.12.2017,12,6,25,34,20
2977,22.12.2017,13,0,20,20,42
2978,23.12.2017,15,0,11,11,41
2979,24.12.2017,14,0,6,6,50
2980,25.12.2017,6,0,5,5,49
2981,26.12.2017,10,0,7,8,43
2982,27.12.2017,13,1,12,13,34
2983,28.12.2017,17,4,19,25,23
2984,29.12.2017,14,0,11,11,39
2985,30.12.2017,11,0,7,8,47
2986,31.12.2017,9,0,6,6,60
2987,01.01.2018,7,0,5,5,68
2988,02.01.2018,10,1,15,16,40
2989,03.01.2018,6,0,8,8,57
2990,04.01.2018,8,0,9,9,58
2991,05.01.2018,8,0,14,15,53
2992,06.01.2018,15,3,24,28,27
2993,07.01.2018,8,0,6,5,42
2994,08.01.2018,19,1,13,14,44
2995,09.01.2018,22,1,12,14,46
2996,10.01.2018,37,7,22,32,8
2997,11.01.2018,43,18,21,48,1
2998,12.01.2018,38,1,16,18,8
2999,13.01.2018,26,0,7,7,44
3000,14.01.2018,22,0,6,6,42
3001,15.01.2018,24,1,10,10,33
3002,16.01.2018,10,1,11,12,46
3003,17.01.2018,11,1,17,18,47
3004,18.01.2018,6,0,10,11,53
3005,19.01.2018,12,1,21,22,39
3006,20.01.2018,18,0,15,15,32
3007,21.01.2018,23,1,10,10,31
3008,22.01.2018,20,1,9,9,45
3009,23.01.2018,32,1,17,18,21
3010,24.01.2018,9,0,9,10,41
3011,25.01.2018,9,1,17,18,38
3012,26.01.2018,25,3,28,32,13
3013,27.01.2018,22,2,19,22,28
3014,28.01.2018,11,1,8,9,45
3015,29.01.2018,9,0,12,11,53
3016,30.01.2018,10,0,14,14,58
3017,31.01.2018,10,1,11,12,43
3018,01.02.2018,7,1,11,12,59
3019,02.02.2018,11,1,10,11,46
3020,03.02.2018,14,1,13,13,30
3021,04.02.2018,14,0,7,8,35
3022,05.02.2018,17,0,12,13,46
3023,06.02.2018,19,4,15,20,47
3024,07.02.2018,47,1,21,23,38
3025,08.02.2018,54,8,31,43,25
3026,09.02.2018,50,3,28,33,27
3027,10.02.2018,55,2,20,23,25
3028,11.02.2018,22,0,12,12,44
3029,12.02.2018,15,1,19,20,41
3030,13.02.2018,20,2,24,27,38
3031,14.02.2018,29,4,21,27,36
3032,15.02.2018,31,1,11,13,50
3033,16.02.2018,24,3,25,29,38
3034,17.02.2018,26,4,30,36,25
3035,18.02.2018,12,0,7,7,56
3036,19.02.2018,21,1,12,13,52
3037,20.02.2018,36,1,16,17,48
3038,21.02.2018,25,2,14,17,48
3039,22.02.2018,18,1,11,12,55
3040,23.02.2018,27,0,10,11,56
3041,24.02.2018,13,0,7,7,63
3042,25.02.2018,13,0,6,5,65
3043,26.02.2018,16,1,9,10,62
3044,27.02.2018,21,2,13,16,57
3045,28.02.2018,30,0,10,10,64
3046,01.03.2018,29,1,9,11,59
3047,02.03.2018,46,1,13,14,56
3048,03.03.2018,42,1,9,10,62
3049,04.03.2018,53,1,12,13,77
3050,05.03.2018,56,1,21,22,68
3051,06.03.2018,55,2,22,25,47
3052,07.03.2018,39,4,26,33,35
3053,08.03.2018,25,1,16,17,49
3054,09.03.2018,17,1,17,18,54
3055,10.03.2018,26,1,19,21,26
3056,11.03.2018,18,1,12,12,50
3057,12.03.2018,38,4,25,31,34
3058,13.03.2018,10,0,12,13,48
3059,14.03.2018,14,1,13,13,44
3060,15.03.2018,22,0,8,7,58
3061,16.03.2018,20,1,7,8,61
3062,17.03.2018,15,1,5,6,72
3063,18.03.2018,14,1,4,5,79
3064,19.03.2018,18,1,15,16,66
3065,20.03.2018,19,5,30,38,43
3066,21.03.2018,11,8,25,37,52
3067,22.03.2018,22,1,19,21,44
3068,23.03.2018,17,1,10,11,53
3069,24.03.2018,24,0,12,12,55
3070,25.03.2018,37,1,14,14,58
3071,26.03.2018,29,3,21,26,43
3072,27.03.2018,15,2,13,16,62
3073,28.03.2018,29,1,10,11,51
3074,29.03.2018,17,1,15,15,58
3075,30.03.2018,20,1,12,14,60
3076,31.03.2018,28,0,14,15,51
3077,01.04.2018,11,0,11,12,67
3078,02.04.2018,26,1,8,9,85
3079,03.04.2018,15,1,9,10,73
3080,04.04.2018,17,1,11,13,77
3081,05.04.2018,8,0,7,7,74
3082,06.04.2018,12,2,13,15,69
3083,07.04.2018,18,1,9,10,84
3084,08.04.2018,21,0,4,5,85
3085,09.04.2018,28,4,17,23,72
3086,10.04.2018,34,1,9,10,89
3087,11.04.2018,39,1,10,10,71
3088,12.04.2018,36,1,10,11,73
3089,13.04.2018,34,1,7,8,72
3090,14.04.2018,28,1,8,9,65
3091,15.04.2018,24,1,9,10,70
3092,16.04.2018,31,4,25,31,37
3093,17.04.2018,25,2,14,18,61
3094,18.04.2018,26,2,13,16,66
3095,19.04.2018,24,2,10,13,68
3096,20.04.2018,14,1,10,13,76
3097,21.04.2018,14,0,11,12,80
3098,22.04.2018,12,0,7,7,80
3099,23.04.2018,13,0,10,10,86
3100,24.04.2018,12,1,12,14,57
3101,25.04.2018,9,4,12,18,58
3102,26.04.2018,6,1,13,14,60
3103,27.04.2018,8,1,7,9,70
3104,28.04.2018,10,1,9,10,75
3105,29.04.2018,10,0,6,7,83
3106,30.04.2018,12,0,7,7,81
3107,01.05.2018,5,0,5,5,78
3108,02.05.2018,4,2,9,12,53
3109,03.05.2018,,3,10,14,69
3110,04.05.2018,10,1,6,8,83
3111,05.05.2018,12,1,5,6,82
3112,06.05.2018,12,0,6,6,76
3113,07.05.2018,17,1,8,9,74
3114,08.05.2018,24,0,9,9,87
3115,09.05.2018,27,0,8,8,89
3116,10.05.2018,29,0,6,6,90
3117,11.05.2018,28,1,10,11,50
3118,12.05.2018,23,0,5,5,70
3119,13.05.2018,25,0,5,5,97
3120,14.05.2018,25,0,6,6,98
3121,15.05.2018,24,1,7,8,73
3122,16.05.2018,26,0,8,8,66
3123,17.05.2018,32,1,8,10,80
3124,18.05.2018,21,1,13,15,57
3125,19.05.2018,15,1,7,8,67
3126,20.05.2018,12,0,5,6,79
3127,21.05.2018,14,0,4,4,91
3128,22.05.2018,16,0,8,7,98
3129,23.05.2018,16,0,6,6,94
3130,24.05.2018,18,1,5,6,100
3131,25.05.2018,21,0,5,5,94
3132,26.05.2018,18,0,7,8,92
3133,27.05.2018,22,1,8,9,86
3134,28.05.2018,25,0,6,6,116
3135,29.05.2018,22,0,6,6,125
3136,30.05.2018,23,0,7,8,106
3137,31.05.2018,26,0,8,8,103
3138,01.06.2018,33,0,9,9,107
3139,02.06.2018,32,1,10,11,67
3140,03.06.2018,27,1,8,9,65
3141,04.06.2018,21,0,9,10,86
3142,05.06.2018,23,1,6,7,80
3143,06.06.2018,13,0,4,5,86
3144,07.06.2018,14,0,6,6,102
3145,08.06.2018,18,1,6,7,115
3146,09.06.2018,21,0,6,7,117
3147,10.06.2018,25,0,8,8,85
3148,11.06.2018,20,0,8,9,87
3149,12.06.2018,15,1,6,8,71
3150,13.06.2018,11,0,9,10,56
3151,14.06.2018,14,0,8,8,83
3152,15.06.2018,20,1,13,14,72
3153,16.06.2018,20,0,9,9,85
3154,17.06.2018,20,0,5,5,96
3155,18.06.2018,16,1,12,13,71
3156,19.06.2018,15,1,9,11,70
3157,20.06.2018,14,1,8,9,71
3158,21.06.2018,17,1,10,11,66
3159,22.06.2018,9,1,7,8,62
3160,23.06.2018,8,1,5,7,60
3161,24.06.2018,8,1,8,9,41
3162,25.06.2018,17,2,10,12,43
3163,26.06.2018,17,2,10,13,45
3164,27.06.2018,10,1,5,6,69
3165,28.06.2018,15,0,5,5,83
3166,29.06.2018,13,0,4,4,90
3167,30.06.2018,7,1,2,3,63
3168,01.07.2018,6,0,3,3,63
3169,02.07.2018,8,1,6,8,65
3170,03.07.2018,13,1,12,14,79
3171,04.07.2018,15,0,9,9,119
3172,05.07.2018,23,1,11,12,115
3173,06.07.2018,14,1,7,8,66
3174,07.07.2018,16,0,5,6,75
3175,08.07.2018,16,1,5,6,69
3176,09.07.2018,16,1,8,10,65
3177,10.07.2018,13,1,10,11,45
3178,11.07.2018,11,1,8,10,71
3179,12.07.2018,12,0,10,10,46
3180,13.07.2018,21,2,16,19,49
3181,14.07.2018,17,1,8,9,58
3182,15.07.2018,10,1,6,7,58
3183,16.07.2018,14,1,7,8,78
3184,17.07.2018,18,1,7,9,71
3185,18.07.2018,21,1,7,8,92
3186,19.07.2018,16,1,7,9,75
3187,20.07.2018,20,2,14,16,81
3188,21.07.2018,17,1,7,8,82
3189,22.07.2018,20,1,7,8,98
3190,23.07.2018,17,1,9,10,77
3191,24.07.2018,15,1,8,9,67
3192,25.07.2018,15,1,6,8,66
3193,26.07.2018,17,1,7,8,84
3194,27.07.2018,20,0,7,6,83
3195,28.07.2018,19,0,5,6,99
3196,29.07.2018,14,1,4,5,103
3197,30.07.2018,18,0,7,8,99
3198,31.07.2018,18,0,7,7,114
3199,01.08.2018,26,0,10,10,106
3200,02.08.2018,15,1,4,5,103
3201,03.08.2018,16,0,8,7,121
3202,04.08.2018,18,0,6,7,125
3203,05.08.2018,9,0,5,5,71
3204,06.08.2018,11,1,13,15,76
3205,07.08.2018,15,0,7,7,111
3206,08.08.2018,20,0,9,9,125
3207,09.08.2018,24,0,8,9,115
3208,10.08.2018,11,1,10,11,71
3209,11.08.2018,10,0,9,9,71
3210,12.08.2018,9,0,9,9,82
3211,13.08.2018,13,0,12,13,89
3212,14.08.2018,11,0,8,9,66
3213,15.08.2018,11,1,9,11,65
3214,16.08.2018,16,2,9,12,72
3215,17.08.2018,20,0,8,8,101
3216,18.08.2018,14,0,6,7,81
3217,19.08.2018,22,1,14,15,86
3218,20.08.2018,21,1,13,13,51
3219,21.08.2018,12,0,6,7,65
3220,22.08.2018,17,0,9,9,78
3221,23.08.2018,28,1,10,11,94
3222,24.08.2018,25,1,12,12,65
3223,25.08.2018,17,0,9,9,58
3224,26.08.2018,8,1,7,9,60
3225,27.08.2018,14,1,8,10,67
3226,28.08.2018,15,1,11,12,55
3227,29.08.2018,18,1,8,9,84
3228,30.08.2018,21,0,14,14,71
3229,31.08.2018,13,1,14,15,49
3230,01.09.2018,15,3,13,18,56
3231,02.09.2018,12,0,5,4,70
3232,03.09.2018,20,0,6,7,88
3233,04.09.2018,17,1,6,7,79
3234,05.09.2018,18,1,5,6,69
3235,06.09.2018,22,0,6,6,77
3236,07.09.2018,22,1,13,15,70
3237,08.09.2018,12,0,12,11,62
3238,09.09.2018,13,1,10,11,74
3239,10.09.2018,15,2,17,19,65
3240,11.09.2018,18,1,15,15,68
3241,12.09.2018,15,0,9,9,67
3242,13.09.2018,7,1,8,8,43
3243,14.09.2018,11,1,9,10,42
3244,15.09.2018,14,0,11,12,52
3245,16.09.2018,13,1,11,12,56
3246,17.09.2018,22,2,15,17,69
3247,18.09.2018,27,1,13,15,97
3248,19.09.2018,32,1,11,13,91
3249,20.09.2018,33,2,17,19,78
3250,21.09.2018,33,0,10,10,78
3251,22.09.2018,9,0,8,8,54
3252,23.09.2018,8,0,6,6,49
3253,24.09.2018,7,1,11,12,52
3254,25.09.2018,9,1,18,19,50
3255,26.09.2018,10,1,14,16,53
3256,27.09.2018,12,1,17,19,43
3257,28.09.2018,12,1,16,18,41
3258,29.09.2018,13,2,15,17,38
3259,30.09.2018,14,1,13,14,48
3260,01.10.2018,18,14,25,46,28
3261,02.10.2018,7,1,11,13,43
3262,03.10.2018,10,0,6,6,63
3263,04.10.2018,10,1,15,17,38
3264,05.10.2018,16,1,14,16,47
3265,06.10.2018,22,1,13,14,63
3266,07.10.2018,14,0,11,11,43
3267,08.10.2018,11,5,16,23,31
3268,09.10.2018,24,8,23,36,18
3269,10.10.2018,27,5,13,21,54
3270,11.10.2018,38,1,12,13,79
3271,12.10.2018,35,1,19,20,65
3272,13.10.2018,37,1,16,17,70
3273,14.10.2018,36,0,10,10,87
3274,15.10.2018,39,1,15,16,76
3275,16.10.2018,40,2,25,29,45
3276,17.10.2018,48,6,27,37,28
3277,18.10.2018,48,19,26,54,22
3278,19.10.2018,13,1,19,20,40
3279,20.10.2018,19,5,25,33,33
3280,21.10.2018,18,1,14,16,34
3281,22.10.2018,16,2,22,25,31
3282,23.10.2018,8,0,12,12,44
3283,24.10.2018,10,0,9,10,66
3284,25.10.2018,8,0,10,10,56
3285,26.10.2018,14,0,13,13,46
3286,27.10.2018,9,0,8,8,52
3287,28.10.2018,7,0,4,5,42
3288,29.10.2018,11,1,7,7,29
3289,30.10.2018,18,0,8,8,44
3290,31.10.2018,8,1,8,9,47
3291,01.11.2018,26,3,20,26,21
3292,02.11.2018,15,2,23,26,24
3293,03.11.2018,24,9,22,36,16
3294,04.11.2018,33,0,9,10,20
3295,05.11.2018,37,1,18,20,27
3296,06.11.2018,28,1,17,18,37
3297,07.11.2018,35,4,23,29,21
3298,08.11.2018,27,20,31,62,4
3299,09.11.2018,27,5,19,27,9
3300,10.11.2018,31,1,12,14,19
3301,11.11.2018,27,1,12,13,16
3302,12.11.2018,19,1,14,15,24
3303,13.11.2018,14,5,20,28,22
3304,14.11.2018,20,7,26,37,19
3305,15.11.2018,18,2,16,20,23
3306,16.11.2018,21,1,9,10,36
3307,17.11.2018,32,1,11,13,18
3308,18.11.2018,29,1,12,13,22
3309,19.11.2018,11,0,5,5,37
3310,20.11.2018,22,0,6,6,43
3311,21.11.2018,30,0,9,10,32
3312,22.11.2018,29,0,7,7,40
3313,23.11.2018,40,4,14,19,11
3314,24.11.2018,42,12,18,37,1
3315,25.11.2018,41,8,14,27,3
3316,26.11.2018,25,0,8,9,28
3317,27.11.2018,25,15,27,50,8
3318,28.11.2018,24,4,19,25,30
3319,29.11.2018,28,1,14,15,39
3320,30.11.2018,22,0,8,8,41
3321,01.12.2018,25,3,17,21,14
3322,02.12.2018,13,0,11,12,28
3323,03.12.2018,8,1,13,14,33
3324,04.12.2018,10,1,15,16,47
3325,05.12.2018,13,5,27,34,21
3326,06.12.2018,13,0,15,16,28
3327,07.12.2018,9,1,11,12,35
3328,08.12.2018,5,0,4,4,60
3329,09.12.2018,5,0,5,6,60
3330,10.12.2018,7,0,11,10,59
3331,11.12.2018,6,1,10,11,26
3332,12.12.2018,15,3,16,20,18
3333,13.12.2018,20,2,14,17,10
3334,14.12.2018,23,0,11,11,25
3335,15.12.2018,22,0,9,10,21
3336,16.12.2018,25,0,8,9,29
3337,17.12.2018,28,6,22,31,8
3338,18.12.2018,22,6,24,34,4
3339,19.12.2018,20,0,14,15,24
3340,20.12.2018,26,1,18,19,17
3341,21.12.2018,8,0,9,10,42
3342,22.12.2018,7,1,11,12,42
3343,23.12.2018,12,0,14,14,34
3344,24.12.2018,8,0,8,7,41
3345,25.12.2018,8,0,11,11,43
3346,26.12.2018,14,0,14,13,32
3347,27.12.2018,16,0,16,16,25
3348,28.12.2018,14,1,19,20,28
3349,29.12.2018,18,1,26,28,16
3350,30.12.2018,7,1,6,7,55
3351,31.12.2018,17,1,15,17,36
3352,01.01.2019,19,0,7,7,57
3353,02.01.2019,8,0,4,5,65
3354,03.01.2019,8,1,17,18,44
3355,04.01.2019,13,0,23,23,32
3356,05.01.2019,7,0,7,7,49
3357,06.01.2019,9,1,12,13,39
3358,07.01.2019,16,2,20,22,19
3359,08.01.2019,6,0,10,10,50
3360,09.01.2019,4,0,5,5,50
3361,10.01.2019,6,0,10,11,54
3362,11.01.2019,13,1,18,20,33
3363,12.01.2019,13,1,8,9,58
3364,13.01.2019,5,0,6,7,61
3365,14.01.2019,9,0,8,9,68
3366,15.01.2019,12,0,14,14,50
3367,16.01.2019,13,0,12,12,44
3368,17.01.2019,10,1,10,11,50
3369,18.01.2019,8,1,14,15,53
3370,19.01.2019,17,1,16,18,31
3371,20.01.2019,29,1,12,14,31
3372,21.01.2019,28,1,22,24,30
3373,22.01.2019,37,2,24,27,25
3374,23.01.2019,52,2,18,21,36
3375,24.01.2019,35,0,8,8,49
3376,25.01.2019,35,1,16,18,36
3377,26.01.2019,20,1,20,22,21
3378,27.01.2019,9,0,7,8,46
3379,28.01.2019,8,1,10,11,44
3380,29.01.2019,14,1,20,21,36
3381,30.01.2019,21,1,16,16,40
3382,31.01.2019,32,1,20,21,33
3383,01.02.2019,43,1,20,21,30
3384,02.02.2019,50,3,21,25,15
3385,03.02.2019,21,0,10,10,35
3386,04.02.2019,15,3,18,23,36
3387,05.02.2019,16,1,18,19,41
3388,06.02.2019,20,2,17,19,41
3389,07.02.2019,17,1,18,19,40
3390,08.02.2019,15,1,13,14,48
3391,09.02.2019,7,0,7,7,68
3392,10.02.2019,6,1,5,6,66
3393,11.02.2019,7,1,10,11,60
3394,12.02.2019,10,1,18,20,61
3395,13.02.2019,26,1,23,25,29
3396,14.02.2019,23,3,29,34,31
3397,15.02.2019,24,16,44,68,7
3398,16.02.2019,16,2,26,29,29
3399,17.02.2019,28,3,29,32,21
3400,18.02.2019,28,8,33,45,21
3401,19.02.2019,23,2,22,26,41
3402,20.02.2019,18,1,17,18,52
3403,21.02.2019,24,1,21,23,39
3404,22.02.2019,10,0,6,7,58
3405,23.02.2019,17,1,12,13,51
3406,24.02.2019,25,3,28,32,29
3407,25.02.2019,32,13,48,68,20
3408,26.02.2019,43,6,42,51,16
3409,27.02.2019,36,11,31,48,25
3410,28.02.2019,42,3,29,33,32
3411,01.03.2019,33,1,17,19,37
3412,02.03.2019,18,1,13,14,50
3413,03.03.2019,14,0,7,7,54
3414,04.03.2019,8,0,6,7,71
3415,05.03.2019,10,1,10,11,63
3416,06.03.2019,13,1,10,12,55
3417,07.03.2019,8,1,6,8,67
3418,08.03.2019,7,0,6,7,74
3419,09.03.2019,8,0,7,6,72
3420,10.03.2019,8,0,6,6,76
3421,11.03.2019,8,0,12,12,63
3422,12.03.2019,10,0,9,9,67
3423,13.03.2019,5,0,6,6,76
3424,14.03.2019,6,0,7,7,67
3425,15.03.2019,7,0,7,8,72
3426,16.03.2019,9,0,4,4,72
3427,17.03.2019,6,0,4,4,73
3428,18.03.2019,7,0,7,7,71
3429,19.03.2019,12,1,18,19,59
3430,20.03.2019,17,3,23,27,53
3431,21.03.2019,24,3,20,24,37
3432,22.03.2019,26,3,14,19,26
3433,23.03.2019,29,2,9,11,42
3434,24.03.2019,14,1,9,10,60
3435,25.03.2019,9,1,14,16,60
3436,26.03.2019,10,1,13,14,63
3437,27.03.2019,12,2,17,20,51
3438,28.03.2019,10,1,11,12,47
3439,29.03.2019,16,1,13,14,43
3440,30.03.2019,19,1,11,13,55
3441,31.03.2019,18,1,8,9,69
3442,01.04.2019,9,2,8,11,70
3443,02.04.2019,20,0,9,9,78
3444,03.04.2019,37,1,11,12,85
3445,04.04.2019,30,0,7,7,95
3446,05.04.2019,41,1,12,14,52
3447,06.04.2019,40,1,8,10,87
3448,07.04.2019,38,1,7,8,95
3449,08.04.2019,34,1,11,12,89
3450,09.04.2019,19,0,6,6,80
3451,10.04.2019,18,1,7,8,72
3452,11.04.2019,10,1,5,7,68
3453,12.04.2019,12,0,5,5,64
3454,13.04.2019,20,0,5,5,71
3455,14.04.2019,19,0,5,5,65
3456,15.04.2019,17,1,6,7,80
3457,16.04.2019,21,0,6,7,88
3458,17.04.2019,24,1,8,9,85
3459,18.04.2019,28,1,11,12,91
3460,19.04.2019,27,0,7,7,105
3461,20.04.2019,20,1,6,7,89
3462,21.04.2019,16,0,6,6,97
3463,22.04.2019,16,0,4,4,99
3464,23.04.2019,25,1,4,5,101
3465,24.04.2019,25,1,4,5,84
3466,25.04.2019,19,0,8,8,91
3467,26.04.2019,30,0,8,8,99
3468,27.04.2019,15,0,6,7,71
3469,28.04.2019,9,1,6,7,60
3470,29.04.2019,18,0,7,7,63
3471,30.04.2019,14,0,7,7,82
3472,01.05.2019,24,1,11,12,70
3473,02.05.2019,20,0,9,9,74
3474,03.05.2019,12,0,6,5,80
3475,04.05.2019,10,0,6,6,65
3476,05.05.2019,8,1,9,10,61
3477,06.05.2019,12,1,11,13,69
3478,07.05.2019,10,1,9,11,62
3479,08.05.2019,14,1,8,9,79
3480,09.05.2019,10,0,6,7,78
3481,10.05.2019,12,1,11,12,57
3482,11.05.2019,12,0,6,6,68
3483,12.05.2019,10,0,3,3,76
3484,13.05.2019,10,1,6,7,67
3485,14.05.2019,9,0,5,5,66
3486,15.05.2019,8,0,4,4,71
3487,16.05.2019,10,0,7,7,49
3488,17.05.2019,14,2,7,9,53
3489,18.05.2019,18,0,7,8,74
3490,19.05.2019,19,0,6,7,80
3491,20.05.2019,21,0,7,7,70
3492,21.05.2019,17,1,7,9,74
3493,22.05.2019,14,0,7,8,61
3494,23.05.2019,11,1,7,8,69
3495,24.05.2019,15,1,8,9,86
3496,25.05.2019,11,0,6,7,67
3497,26.05.2019,13,0,7,8,70
3498,27.05.2019,14,1,8,10,62
3499,28.05.2019,14,1,6,8,60
3500,29.05.2019,9,0,5,6,75
3501,30.05.2019,9,0,5,5,77
3502,31.05.2019,13,1,7,9,56
3503,01.06.2019,19,0,8,9,67
3504,02.06.2019,18,0,6,5,79
3505,03.06.2019,15,0,4,5,101
3506,04.06.2019,15,0,7,7,102
3507,05.06.2019,23,1,6,7,110
3508,06.06.2019,22,1,8,9,90
3509,07.06.2019,14,1,7,7,84
3510,08.06.2019,11,0,5,6,82
3511,09.06.2019,10,0,4,5,79
3512,10.06.2019,19,0,6,6,90
3513,11.06.2019,26,0,5,5,97
3514,12.06.2019,19,0,5,6,92
3515,13.06.2019,12,0,9,9,74
3516,14.06.2019,14,1,5,7,101
3517,15.06.2019,21,0,4,5,116
3518,16.06.2019,9,1,6,8,90
3519,17.06.2019,15,1,8,9,87
3520,18.06.2019,12,1,5,6,93
3521,19.06.2019,18,0,5,6,113
3522,20.06.2019,14,1,9,10,93
3523,21.06.2019,13,1,9,10,79
3524,22.06.2019,13,1,3,4,80
3525,23.06.2019,10,1,3,4,89
3526,24.06.2019,12,0,5,5,93
3527,25.06.2019,17,1,5,6,112
3528,26.06.2019,29,0,7,7,127
3529,27.06.2019,15,0,4,4,84
3530,28.06.2019,16,1,7,7,68
3531,29.06.2019,15,0,8,8,87
3532,30.06.2019,18,0,6,6,112
3533,01.07.2019,17,1,4,5,92
3534,02.07.2019,16,1,4,6,67
3535,03.07.2019,12,0,5,5,66
3536,04.07.2019,13,1,6,7,65
3537,05.07.2019,20,0,8,9,59
3538,06.07.2019,12,0,7,7,59
3539,07.07.2019,11,0,4,5,58
3540,08.07.2019,7,1,7,9,58
3541,09.07.2019,8,1,8,10,57
3542,10.07.2019,11,2,8,10,53
3543,11.07.2019,14,1,11,12,69
3544,12.07.2019,15,1,8,9,56
